Customer ID,Food Quality,Hygiene,Service,Value for Money,Staff Behavior,Ambience,Cleanliness,Waiting Time,Billing Experience,Product Availability,Ease of Access,Customer Support,Menu Variety,Online Services
1962,Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied
1963,Highly Satisfied,Neutral,Neutral,Neutral,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied
1964,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied
1965,Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied
1966,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral
1967,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied
1968,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Neutral
1969,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied
1970,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral
1971,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied
1972,Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral
1973,Neutral,Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied
1974,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Satisfied
1975,Neutral,Highly Satisfied,Neutral,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Neutral
1976,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Dissatisfied
1977,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied
1978,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied
1979,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1980,Neutral,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral
1981,Neutral,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied
1982,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral
1983,Dissatisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral
1984,Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral
1985,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied
1986,Neutral,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied
1987,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied
1988,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral
1989,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied
1990,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied
1991,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied
1992,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied
1993,Neutral,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral
1994,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1995,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral
1996,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral
1997,Neutral,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1998,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied
1999,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied
2000,Neutral,Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied
